2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
2.109000000000000057e+02,1.504799999999999898e+02,2.435900000000000176e+00,2.435900000000000176e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
3.145199999999999818e+02,2.540999999999999943e+02,4.113400000000000389e+00,4.113400000000000389e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
4.530099999999999909e+02,3.925899999999999750e+02,6.355299999999999727e+00,6.355299999999999727e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
2.393700000000000045e+02,1.789499999999999886e+02,2.896799999999999820e+00,2.558399999999999785e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
3.452300000000000182e+02,2.848100000000000023e+02,4.610500000000000043e+00,4.122300000000000075e+00
